Company Name,Symbol,Share Volume,Trade Volume,Previous Close (Rs.),Open (Rs.),High (Rs.),Low (Rs.),**Last Trade (Rs.),Change(Rs),Change (%)
SMB FINANCE PLC,SEMB.X0000,922848,39,0.4,0.3,0.4,0.3,0.4,0,0
SMB FINANCE PLC,SEMB.N0000,1919908,85,1,1,1,0.9,0.9,-0.1,-10
SOFTLOGIC CAPITAL PLC,SCAP.N0000,65181,27,5.7,5.7,5.8,5.6,5.6,-0.1,-1.75
SOFTLOGIC FINANCE PLC,CRL.N0000,25675,20,5.6,5.6,5.7,5.6,5.7,0.1,1.79
SOFTLOGIC HOLDINGS PLC,SHL.N0000,111089,24,6.7,6.7,6.8,6.7,6.7,0,0
SOFTLOGIC LIFE INSURANCE PLC,AAIC.N0000,24273,95,78.3,78.1,78.9,77.2,78.5,0.2,0.26
SRI LANKA TELECOM PLC,SLTL.N0000,6576,44,68.9,68.2,69.6,68,68.4,-0.5,-0.73
STANDARD CAPITAL PLC,SING.N0000,9960,15,52.9,52.9,53,51.2,52.8,-0.1,-0.19
SUNSHINE HOLDINGS PLC,SUN.N0000,618593,196,33.4,33.4,33.6,33.3,33.5,0.1,0.3
SWADESHI INDUSTRIAL WORKS PLC,SWAD.N0000,7,2,15000,18000,18000,18000,15000,0,0
SWISSTEK (CEYLON) PLC,PARQ.N0000,685702,138,94,94,97.7,93.9,94.2,0.2,0.21
TAL LANKA HOTELS PLC,TAJ.N0000,1244,10,46.8,46.7,46.8,46.2,46.4,-0.4,-0.85
TALAWAKELLE TEA ESTATES PLC,TPL.N0000,1669,20,164.75,167.5,169.75,165,165.25,0.5,0.3
TANGERINE BEACH HOTELS PLC,TANG.N0000,1003,5,136.75,141,142,141,141.5,4.75,3.47
TEA SMALLHOLDER FACTORIES PLC,TSML.N0000,348654,219,51,50,57,50,54,3,5.88
TEEJAY LANKA PLC,TJL.N0000,95141,117,39.8,39.9,40,39.8,39.9,0.1,0.25
TESS AGRO PLC,TESS.N0000,220117,57,1.7,1.7,1.8,1.7,1.8,0.1,5.88
TESS AGRO PLC,TESS.X0000,41171,3,1.3,1.3,1.3,1.3,1.3,0,0
THE LIGHTHOUSE HOTEL PLC,LHL.N0000,5746,13,84.9,85,85,84.6,84.6,-0.3,-0.35
THE AUTODROME PLC,AUTO.N0000,3960,44,160.5,150,159.5,150,151.75,-8.75,-5.45
THE COLOMBO FORT LAND AND BUILDING PLC,CFLB.N0000,30869,63,83.1,83,88,83,85.8,2.7,3.25
THE FORTRESS RESORTS PLC,RHTL.N0000,3399,7,33.1,33.1,33.6,33,33.4,0.3,0.91
THE KANDY HOTELS COMPANY (1938) PLC,KHC.N0000,715779,193,20,20,21.8,19.9,20.5,0.5,2.5
THE KINGSBURY PLC,SERV.N0000,698527,250,21.5,21.4,21.4,21,21.1,-0.4,-1.86
THE LANKA HOSPITALS CORPORATION PLC,LHCL.N0000,29027,40,101,103.5,103.5,98,98.6,-2.4,-2.38
THE NUWARA ELIYA HOTELS COMPANY PLC,NEH.N0000,1154,15,4800.75,5000,5048,5000,5001,200.25,4.17
THREE ACRE FARMS PLC,TAFL.N0000,3110,28,639,640.75,640.75,635.25,638,-1,-0.16
TOKYO CEMENT COMPANY (LANKA) PLC,TKYO.N0000,75828,84,87.8,87.5,88.5,87,87.1,-0.7,-0.8
TOKYO CEMENT COMPANY (LANKA) PLC,TKYO.X0000,231988,100,72.8,72.7,72.8,71.3,71.9,-0.9,-1.24
TRANS ASIA HOTELS PLC,TRAN.N0000,19584,20,64.8,64.8,64.8,62.5,62.5,-2.3,-3.55
UB FINANCE PLC,UBF.N0000,1779908,194,3.7,3.8,3.8,3.6,3.6,-0.1,-2.7
UDAPUSSELLAWA PLANTATIONS PLC,UDPL.N0000,2438,8,180,184.25,185,180,183,3,1.67
UNION ASSURANCE PLC,UAL.N0000,13195,39,82.6,83.8,84.9,82,82.2,-0.4,-0.48
UNION BANK OF COLOMBO PLC,UBC.N0000,200341,88,16.9,17.2,17.2,16.9,16.9,0,0
UNION CHEMICALS LANKA PLC,UCAR.N0000,320,16,1407.75,1420,1421,1350,1419.5,11.75,0.83
UNITED MOTORS LANKA PLC,UML.N0000,34769,80,284,286,289,284.5,285,1,0.35
VALLIBEL FINANCE PLC,VFIN.N0000,137969,215,116.25,117,118.75,114,117.5,1.25,1.08
VALLIBEL ONE PLC,VONE.N0000,39471,86,96.9,96.9,97,96.4,96.6,-0.3,-0.31
VALLIBEL POWER ERATHNA PLC,VPEL.N0000,116774,60,17,17.1,17.3,17,17,0,0
VIDULLANKA PLC,VLL.X0000,126488,38,20.8,21.7,21.8,21.3,21.4,0.6,2.88
VIDULLANKA PLC,VLL.N0000,276973,156,27.9,27.7,28,27,27.1,-0.8,-2.87
WASKADUWA BEACH RESORT PLC,CITW.N0000,645100,66,2,2.1,2.1,2,2,0,0
WATAWALA PLANTATIONS PLC,WATA.N0000,264284,156,48,48,48.2,47.8,48.1,0.1,0.21
WINDFORCE PLC,WIND.N0000,233055,173,53,53,53.2,52.8,53,0,0
YORK ARCADE HOLDINGS PLC,YORK.N0000,4094,85,291,296.25,310,284.75,290.5,-0.5,-0.17
